Symbol,Earnings Date,Reported EPS,Surprise(%),Return_1D_%,Return_5D_%,Return_30D_%
AOS,2020-10-29 06:00:00-04:00,0.66,27.66,2.2441500986632006,5.552344551893578,7.19676115343097
AOS,2020-07-30 06:00:00-04:00,0.45,7.34,0.4777741387460045,1.5995277049628855,3.572902794570862
ABT,2026-01-22 07:00:00-05:00,1.5,0.34,1.2567491375233502,1.7501463160342006,4.868748674686551
ABT,2025-10-15 07:00:00-04:00,1.3,0.05,0.7129955583328235,-1.0107289707602538,0.995058472963192
ABT,2025-07-17 07:00:00-04:00,1.26,0.28,0.606449808801732,2.320694554492086,7.26934454750746
ABT,2025-04-16 07:00:00-04:00,1.09,1.74,-0.8321859729516972,-1.62620651155448,1.9773986449457928
ABT,2025-01-22 07:00:00-05:00,1.34,-0.17,1.468917552504413,4.536602178821268,11.29686392173864
ABT,2024-10-16 07:00:00-04:00,1.21,0.76,1.272382606858424,-1.1451270061714398,0.7464670414596759
ABT,2024-07-18 07:00:00-04:00,1.14,3.17,1.656391288705126,3.1461539896831496,11.016377866749933
ABT,2024-04-17 07:00:00-04:00,0.98,2.81,1.9093868783627737,1.5104123172155548,-2.9257958462982336
ABT,2024-01-24 07:00:00-05:00,1.19,0.04,-0.3912710037320885,1.8141501411545045,7.567816120016175
ABT,2023-10-18 07:00:00-04:00,1.14,3.7,1.404025593735165,-1.5297340217706394,9.891029168959824
ABT,2023-07-20 07:00:00-04:00,1.08,2.89,0.2887364085082556,-1.3649434461442465,-10.009622900683324
